,match_id,season_id,name,year
3707,12309866,60035,"ITF Argentina F6, Men Singles 2024",2024
3708,12309867,60035,"ITF Argentina F6, Men Singles 2024",2024
3709,12309868,60035,"ITF Argentina F6, Men Singles 2024",2024
3710,12309869,60035,"ITF Argentina F6, Men Singles 2024",2024
3711,12309870,60035,"ITF Argentina F6, Men Singles 2024",2024
3712,12309871,60035,"ITF Argentina F6, Men Singles 2024",2024
3713,12309884,60057,"ITF USA 15A, Women Singles 2024",2024
3714,12309885,60057,"ITF USA 15A, Women Singles 2024",2024
3715,12309886,60057,"ITF USA 15A, Women Singles 2024",2024
3716,12309887,60057,"ITF USA 15A, Women Singles 2024",2024
3717,12309888,60057,"ITF USA 15A, Women Singles 2024",2024
3718,12309889,60057,"ITF USA 15A, Women Singles 2024",2024
3719,12309890,60057,"ITF USA 15A, Women Singles 2024",2024
3720,12309891,60057,"ITF USA 15A, Women Singles 2024",2024
3721,12309892,60057,"ITF USA 15A, Women Singles 2024",2024
3722,12309893,60057,"ITF USA 15A, Women Singles 2024",2024
3723,12309894,60057,"ITF USA 15A, Women Singles 2024",2024
3724,12309895,60057,"ITF USA 15A, Women Singles 2024",2024
3725,12309896,60057,"ITF USA 15A, Women Singles 2024",2024
3726,12309897,60057,"ITF USA 15A, Women Singles 2024",2024
3727,12309898,60057,"ITF USA 15A, Women Singles 2024",2024
3728,12309899,60057,"ITF USA 15A, Women Singles 2024",2024
3729,12309900,60085,"ITF Colombia 03A, Women Singles 2024",2024
3730,12309901,60085,"ITF Colombia 03A, Women Singles 2024",2024
3731,12310120,60039,"ITF Georgia F1, Men Singles 2024",2024
3732,12310121,60039,"ITF Georgia F1, Men Singles 2024",2024
3733,12310124,60039,"ITF Georgia F1, Men Singles 2024",2024
3734,12310125,60039,"ITF Georgia F1, Men Singles 2024",2024
3735,12310128,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3736,12310130,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3737,12310132,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3738,12310133,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3739,12310135,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3740,12310136,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3741,12310137,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3742,12310293,60023,"ITF Mexico F1, Men Singles 2024",2024
3743,12310294,60023,"ITF Mexico F1, Men Singles 2024",2024
3744,12310295,60023,"ITF Mexico F1, Men Singles 2024",2024
3745,12310297,60023,"ITF Mexico F1, Men Singles 2024",2024
3746,12310298,60023,"ITF Mexico F1, Men Singles 2024",2024
3747,12310299,60023,"ITF Mexico F1, Men Singles 2024",2024
3748,12310301,60023,"ITF Mexico F1, Men Singles 2024",2024
3749,12310302,60023,"ITF Mexico F1, Men Singles 2024",2024
3750,12310552,60043,"ITF Japan 13A, Women Singles 2024",2024
3751,12310555,60043,"ITF Japan 13A, Women Singles 2024",2024
3752,12310556,60043,"ITF Japan 13A, Women Singles 2024",2024
3753,12310557,60043,"ITF Japan 13A, Women Singles 2024",2024
3754,12310692,60062,"ITF China 04A, Women Singles 2024",2024
3755,12310694,60062,"ITF China 04A, Women Singles 2024",2024
3756,12310696,60062,"ITF China 04A, Women Singles 2024",2024
3757,12310700,60062,"ITF China 04A, Women Singles 2024",2024
3758,12310701,60062,"ITF China 04A, Women Singles 2024",2024
3759,12311065,60039,"ITF Georgia F1, Men Singles 2024",2024
3760,12311066,60039,"ITF Georgia F1, Men Singles 2024",2024
3761,12311067,60039,"ITF Georgia F1, Men Singles 2024",2024
3762,12311068,60039,"ITF Georgia F1, Men Singles 2024",2024
3763,12311069,60039,"ITF Georgia F1, Men Singles 2024",2024
3764,12311070,60039,"ITF Georgia F1, Men Singles 2024",2024
3765,12311125,60041,"ITF Tunisia F31, Men Singles 2024",2024
3766,12311126,60041,"ITF Tunisia F31, Men Singles 2024",2024
3767,12311127,60041,"ITF Tunisia F31, Men Singles 2024",2024
3768,12311130,55516,"ATP Rome, Italy Men Singles 2024",2024
3769,12311158,56601,"WTA Rome, Italy Women Singles 2024",2024
3770,12311159,56601,"WTA Rome, Italy Women Singles 2024",2024
3771,12311170,56601,"WTA Rome, Italy Women Singles 2024",2024
3772,12311171,60046,"ITF France 12A, Women Singles 2024",2024
3773,12311185,60041,"ITF Tunisia F31, Men Singles 2024",2024
3774,12311265,60165,"ATP Challenger Wuxi, China Men Singles 2024",2024
3775,12311266,60039,"ITF Georgia F1, Men Singles 2024",2024
3776,12311267,60165,"ATP Challenger Wuxi, China Men Singles 2024",2024
3777,12311268,60165,"ATP Challenger Wuxi, China Men Singles 2024",2024
3778,12311269,60165,"ATP Challenger Wuxi, China Men Singles 2024",2024
3779,12311270,60165,"ATP Challenger Wuxi, China Men Singles 2024",2024
3780,12311271,60165,"ATP Challenger Wuxi, China Men Singles 2024",2024
3781,12311272,60041,"ITF Tunisia F31, Men Singles 2024",2024
3782,12311300,55516,"ATP Rome, Italy Men Singles 2024",2024
3783,12311307,56601,"WTA Rome, Italy Women Singles 2024",2024
3784,12311310,60041,"ITF Tunisia F31, Men Singles 2024",2024
3785,12311390,56601,"WTA Rome, Italy Women Singles 2024",2024
3786,12311391,56601,"WTA Rome, Italy Women Singles 2024",2024
3787,12311392,56601,"WTA Rome, Italy Women Singles 2024",2024
3788,12311393,56601,"WTA Rome, Italy Women Singles 2024",2024
3789,12311394,56601,"WTA Rome, Italy Women Singles 2024",2024
3790,12311395,56601,"WTA Rome, Italy Women Singles 2024",2024
3791,12311396,56601,"WTA Rome, Italy Women Singles 2024",2024
3792,12311397,56601,"WTA Rome, Italy Women Singles 2024",2024
3793,12311398,56601,"WTA Rome, Italy Women Singles 2024",2024
3794,12311399,56601,"WTA Rome, Italy Women Singles 2024",2024
3795,12311400,56601,"WTA Rome, Italy Women Singles 2024",2024
3796,12311401,56601,"WTA Rome, Italy Women Singles 2024",2024
3797,12311402,56601,"WTA Rome, Italy Women Singles 2024",2024
3798,12311403,56601,"WTA Rome, Italy Women Singles 2024",2024
3799,12311404,56601,"WTA Rome, Italy Women Singles 2024",2024
3800,12311405,56601,"WTA Rome, Italy Women Singles 2024",2024
3801,12311406,56601,"WTA Rome, Italy Women Singles 2024",2024
3802,12311412,58249,"ATP Challenger Prague2, Czech Republic Men Singles 2024",2024
3803,12311414,58249,"ATP Challenger Prague2, Czech Republic Men Singles 2024",2024
3804,12311415,58249,"ATP Challenger Prague2, Czech Republic Men Singles 2024",2024
3805,12311416,58249,"ATP Challenger Prague2, Czech Republic Men Singles 2024",2024
3806,12311417,58249,"ATP Challenger Prague2, Czech Republic Men Singles 2024",2024
3807,12311418,58249,"ATP Challenger Prague2, Czech Republic Men Singles 2024",2024
3808,12311419,58249,"ATP Challenger Prague2, Czech Republic Men Singles 2024",2024
3809,12311421,60041,"ITF Tunisia F31, Men Singles 2024",2024
3810,12311422,60041,"ITF Tunisia F31, Men Singles 2024",2024
3811,12311429,60039,"ITF Georgia F1, Men Singles 2024",2024
3812,12311442,60031,"ITF Romania F1, Men Singles 2024",2024
3813,12311443,60031,"ITF Romania F1, Men Singles 2024",2024
3814,12311444,60031,"ITF Romania F1, Men Singles 2024",2024
3815,12311445,60031,"ITF Romania F1, Men Singles 2024",2024
3816,12311446,60031,"ITF Romania F1, Men Singles 2024",2024
3817,12311448,60031,"ITF Romania F1, Men Singles 2024",2024
3818,12311449,60031,"ITF Romania F1, Men Singles 2024",2024
3819,12311452,60031,"ITF Romania F1, Men Singles 2024",2024
3820,12311455,60031,"ITF Romania F1, Men Singles 2024",2024
3821,12311456,60031,"ITF Romania F1, Men Singles 2024",2024
3822,12311509,60025,"ITF Sweden F1, Men Singles 2024",2024
3823,12311510,60025,"ITF Sweden F1, Men Singles 2024",2024
3824,12311511,60025,"ITF Sweden F1, Men Singles 2024",2024
3825,12311512,60025,"ITF Sweden F1, Men Singles 2024",2024
3826,12311513,60025,"ITF Sweden F1, Men Singles 2024",2024
3827,12311514,60025,"ITF Sweden F1, Men Singles 2024",2024
3828,12311515,60025,"ITF Sweden F1, Men Singles 2024",2024
3829,12311517,60025,"ITF Sweden F1, Men Singles 2024",2024
3830,12311532,55516,"ATP Rome, Italy Men Singles 2024",2024
3831,12311560,60060,"ITF Spain 10A, Women Singles 2024",2024
3832,12311561,60060,"ITF Spain 10A, Women Singles 2024",2024
3833,12311562,60060,"ITF Spain 10A, Women Singles 2024",2024
3834,12311563,60060,"ITF Spain 10A, Women Singles 2024",2024
3835,12311564,60060,"ITF Spain 10A, Women Singles 2024",2024
3836,12311565,60060,"ITF Spain 10A, Women Singles 2024",2024
3837,12311566,60060,"ITF Spain 10A, Women Singles 2024",2024
3838,12311567,60060,"ITF Spain 10A, Women Singles 2024",2024
3839,12311580,60075,"ITF Romania 01A, Women Singles 2024",2024
3840,12311581,60075,"ITF Romania 01A, Women Singles 2024",2024
3841,12311582,60075,"ITF Romania 01A, Women Singles 2024",2024
3842,12311583,60075,"ITF Romania 01A, Women Singles 2024",2024
3843,12311584,60075,"ITF Romania 01A, Women Singles 2024",2024
3844,12311585,60075,"ITF Romania 01A, Women Singles 2024",2024
3845,12311586,60075,"ITF Romania 01A, Women Singles 2024",2024
3846,12311587,60075,"ITF Romania 01A, Women Singles 2024",2024
3847,12311588,60075,"ITF Romania 01A, Women Singles 2024",2024
3848,12311591,60075,"ITF Romania 01A, Women Singles 2024",2024
3849,12311594,60075,"ITF Romania 01A, Women Singles 2024",2024
3850,12311597,60075,"ITF Romania 01A, Women Singles 2024",2024
3851,12311598,60075,"ITF Romania 01A, Women Singles 2024",2024
3852,12311599,60075,"ITF Romania 01A, Women Singles 2024",2024
3853,12311604,55516,"ATP Rome, Italy Men Singles 2024",2024
3854,12311669,60027,"ITF Spain F13, Men Singles 2024",2024
3855,12311671,60027,"ITF Spain F13, Men Singles 2024",2024
3856,12311672,60027,"ITF Spain F13, Men Singles 2024",2024
3857,12311673,60027,"ITF Spain F13, Men Singles 2024",2024
3858,12311674,60027,"ITF Spain F13, Men Singles 2024",2024
3859,12311675,60027,"ITF Spain F13, Men Singles 2024",2024
3860,12311676,60027,"ITF Spain F13, Men Singles 2024",2024
3861,12311681,60027,"ITF Spain F13, Men Singles 2024",2024
3862,12311693,60025,"ITF Sweden F1, Men Singles 2024",2024
3863,12311694,60025,"ITF Sweden F1, Men Singles 2024",2024
3864,12311710,60168,"ATP Challenger Mauthausen, Austria Men Singles 2024",2024
3865,12311711,60168,"ATP Challenger Mauthausen, Austria Men Singles 2024",2024
3866,12311712,60168,"ATP Challenger Mauthausen, Austria Men Singles 2024",2024
3867,12311713,60168,"ATP Challenger Mauthausen, Austria Men Singles 2024",2024
3868,12311714,60168,"ATP Challenger Mauthausen, Austria Men Singles 2024",2024
3869,12311715,60168,"ATP Challenger Mauthausen, Austria Men Singles 2024",2024
3870,12311784,56601,"WTA Rome, Italy Women Singles 2024",2024
3871,12311799,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
3872,12311802,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
3873,12311803,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
3874,12311804,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
3875,12311805,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
3876,12311806,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
3877,12311807,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
3878,12311809,58246,"ATP Challenger Francavilla, Italy Men Singles 2024",2024
3879,12311810,58246,"ATP Challenger Francavilla, Italy Men Singles 2024",2024
3880,12311811,58246,"ATP Challenger Francavilla, Italy Men Singles 2024",2024
3881,12311812,58246,"ATP Challenger Francavilla, Italy Men Singles 2024",2024
3882,12311813,58246,"ATP Challenger Francavilla, Italy Men Singles 2024",2024
3883,12311814,58246,"ATP Challenger Francavilla, Italy Men Singles 2024",2024
3884,12311852,60081,"ITF Turkey 18A, Women Singles 2024",2024
3885,12311853,60081,"ITF Turkey 18A, Women Singles 2024",2024
3886,12311854,60029,"ITF Turkey F18, Men Singles 2024",2024
3887,12311855,60081,"ITF Turkey 18A, Women Singles 2024",2024
3888,12311856,60081,"ITF Turkey 18A, Women Singles 2024",2024
3889,12311857,60029,"ITF Turkey F18, Men Singles 2024",2024
3890,12311858,60029,"ITF Turkey F18, Men Singles 2024",2024
3891,12311860,60081,"ITF Turkey 18A, Women Singles 2024",2024
3892,12311861,60029,"ITF Turkey F18, Men Singles 2024",2024
3893,12311863,60081,"ITF Turkey 18A, Women Singles 2024",2024
3894,12311865,60081,"ITF Turkey 18A, Women Singles 2024",2024
3895,12311867,60081,"ITF Turkey 18A, Women Singles 2024",2024
3896,12311868,60029,"ITF Turkey F18, Men Singles 2024",2024
3897,12311869,60029,"ITF Turkey F18, Men Singles 2024",2024
3898,12311870,60081,"ITF Turkey 18A, Women Singles 2024",2024
3899,12311871,60081,"ITF Turkey 18A, Women Singles 2024",2024
3900,12311872,60029,"ITF Turkey F18, Men Singles 2024",2024
3901,12311874,60029,"ITF Turkey F18, Men Singles 2024",2024
3902,12311875,60081,"ITF Turkey 18A, Women Singles 2024",2024
3903,12311876,60081,"ITF Turkey 18A, Women Singles 2024",2024
3904,12311877,60029,"ITF Turkey F18, Men Singles 2024",2024
3905,12311878,60029,"ITF Turkey F18, Men Singles 2024",2024
3906,12311879,60029,"ITF Turkey F18, Men Singles 2024",2024
3907,12311882,60029,"ITF Turkey F18, Men Singles 2024",2024
3908,12311883,60081,"ITF Turkey 18A, Women Singles 2024",2024
3909,12311884,60081,"ITF Turkey 18A, Women Singles 2024",2024
3910,12311885,60029,"ITF Turkey F18, Men Singles 2024",2024
3911,12311886,60029,"ITF Turkey F18, Men Singles 2024",2024
3912,12311887,60029,"ITF Turkey F18, Men Singles 2024",2024
3913,12311889,60081,"ITF Turkey 18A, Women Singles 2024",2024
3914,12311896,60031,"ITF Romania F1, Men Singles 2024",2024
3915,12311897,55516,"ATP Rome, Italy Men Singles 2024",2024
3916,12311898,55516,"ATP Rome, Italy Men Singles 2024",2024
3917,12311899,55516,"ATP Rome, Italy Men Singles 2024",2024
3918,12311900,55516,"ATP Rome, Italy Men Singles 2024",2024
3919,12311901,55516,"ATP Rome, Italy Men Singles 2024",2024
3920,12311902,55516,"ATP Rome, Italy Men Singles 2024",2024
3921,12311903,55516,"ATP Rome, Italy Men Singles 2024",2024
3922,12311904,55516,"ATP Rome, Italy Men Singles 2024",2024
3923,12311905,55516,"ATP Rome, Italy Men Singles 2024",2024
3924,12311907,55516,"ATP Rome, Italy Men Singles 2024",2024
3925,12311918,60033,"ITF Bosnia & Herzegovina F1, Men Singles 2024",2024
3926,12311921,60033,"ITF Bosnia & Herzegovina F1, Men Singles 2024",2024
3927,12311924,60033,"ITF Bosnia & Herzegovina F1, Men Singles 2024",2024
3928,12311926,60033,"ITF Bosnia & Herzegovina F1, Men Singles 2024",2024
3929,12311927,60033,"ITF Bosnia & Herzegovina F1, Men Singles 2024",2024
3930,12311929,60033,"ITF Bosnia & Herzegovina F1, Men Singles 2024",2024
3931,12311932,60033,"ITF Bosnia & Herzegovina F1, Men Singles 2024",2024
3932,12311933,60033,"ITF Bosnia & Herzegovina F1, Men Singles 2024",2024
3933,12311934,60033,"ITF Bosnia & Herzegovina F1, Men Singles 2024",2024
3934,12311944,56601,"WTA Rome, Italy Women Singles 2024",2024
3935,12311945,56601,"WTA Rome, Italy Women Singles 2024",2024
3936,12311946,56601,"WTA Rome, Italy Women Singles 2024",2024
3937,12311994,60083,"ITF Sweden 02A, Women Singles 2024",2024
3938,12311995,60083,"ITF Sweden 02A, Women Singles 2024",2024
3939,12311996,60083,"ITF Sweden 02A, Women Singles 2024",2024
3940,12311997,60083,"ITF Sweden 02A, Women Singles 2024",2024
3941,12311998,60083,"ITF Sweden 02A, Women Singles 2024",2024
3942,12311999,60083,"ITF Sweden 02A, Women Singles 2024",2024
3943,12312001,60083,"ITF Sweden 02A, Women Singles 2024",2024
3944,12312002,60083,"ITF Sweden 02A, Women Singles 2024",2024
3945,12312003,60083,"ITF Sweden 02A, Women Singles 2024",2024
3946,12312006,60083,"ITF Sweden 02A, Women Singles 2024",2024
3947,12312007,60083,"ITF Sweden 02A, Women Singles 2024",2024
3948,12312008,60083,"ITF Sweden 02A, Women Singles 2024",2024
3949,12312009,60077,"ITF Serbia 04A, Women Singles 2024",2024
3950,12312010,60077,"ITF Serbia 04A, Women Singles 2024",2024
3951,12312011,60077,"ITF Serbia 04A, Women Singles 2024",2024
3952,12312012,60077,"ITF Serbia 04A, Women Singles 2024",2024
3953,12312013,60077,"ITF Serbia 04A, Women Singles 2024",2024
3954,12312014,60037,"ITF Serbia F5, Men Singles 2024",2024
3955,12312015,60037,"ITF Serbia F5, Men Singles 2024",2024
3956,12312016,60077,"ITF Serbia 04A, Women Singles 2024",2024
3957,12312017,60077,"ITF Serbia 04A, Women Singles 2024",2024
3958,12312018,60077,"ITF Serbia 04A, Women Singles 2024",2024
3959,12312019,60037,"ITF Serbia F5, Men Singles 2024",2024
3960,12312020,60037,"ITF Serbia F5, Men Singles 2024",2024
3961,12312021,60037,"ITF Serbia F5, Men Singles 2024",2024
3962,12312024,60077,"ITF Serbia 04A, Women Singles 2024",2024
3963,12312025,60037,"ITF Serbia F5, Men Singles 2024",2024
3964,12312026,60037,"ITF Serbia F5, Men Singles 2024",2024
3965,12312027,60037,"ITF Serbia F5, Men Singles 2024",2024
3966,12312030,60037,"ITF Serbia F5, Men Singles 2024",2024
3967,12312032,60077,"ITF Serbia 04A, Women Singles 2024",2024
3968,12312033,60037,"ITF Serbia F5, Men Singles 2024",2024
3969,12312035,60037,"ITF Serbia F5, Men Singles 2024",2024
3970,12312036,60037,"ITF Serbia F5, Men Singles 2024",2024
3971,12312040,60037,"ITF Serbia F5, Men Singles 2024",2024
3972,12312043,56601,"WTA Rome, Italy Women Singles 2024",2024
3973,12312077,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3974,12312078,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3975,12312079,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3976,12312080,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3977,12312081,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3978,12312082,60064,"ITF Slovakia 03A, Women Singles 2024",2024
3979,12312083,60027,"ITF Spain F13, Men Singles 2024",2024
3980,12312084,60027,"ITF Spain F13, Men Singles 2024",2024
3981,12312085,60027,"ITF Spain F13, Men Singles 2024",2024
3982,12312095,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3983,12312096,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3984,12312097,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3985,12312098,60041,"ITF Tunisia F31, Men Singles 2024",2024
3986,12312102,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3987,12312104,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3988,12312105,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3989,12312106,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3990,12312107,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3991,12312108,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3992,12312109,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3993,12312110,60041,"ITF Tunisia F31, Men Singles 2024",2024
3994,12312112,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3995,12312113,60041,"ITF Tunisia F31, Men Singles 2024",2024
3996,12312114,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3997,12312116,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3998,12312118,60079,"ITF Tunisia 28A, Women Singles 2024",2024
3999,12312121,60041,"ITF Tunisia F31, Men Singles 2024",2024
4000,12312146,60033,"ITF Bosnia & Herzegovina F1, Men Singles 2024",2024
4001,12312228,55516,"ATP Rome, Italy Men Singles 2024",2024
4002,12312265,56601,"WTA Rome, Italy Women Singles 2024",2024
4003,12312268,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4004,12312269,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4005,12312270,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4006,12312271,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4007,12312277,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4008,12312278,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4009,12312280,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4010,12312281,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4011,12312282,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4012,12312283,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4013,12312286,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4014,12312407,56601,"WTA Rome, Italy Women Singles 2024",2024
4015,12312482,60046,"ITF France 12A, Women Singles 2024",2024
4016,12312483,60046,"ITF France 12A, Women Singles 2024",2024
4017,12312484,60046,"ITF France 12A, Women Singles 2024",2024
4018,12312485,60046,"ITF France 12A, Women Singles 2024",2024
4019,12312507,60087,"ITF Slovenia 04A, Women Singles 2024",2024
4020,12312542,55516,"ATP Rome, Italy Men Singles 2024",2024
4021,12312553,60085,"ITF Colombia 03A, Women Singles 2024",2024
4022,12312578,56601,"WTA Rome, Italy Women Singles 2024",2024
4023,12312602,56601,"WTA Rome, Italy Women Singles 2024",2024
4024,12312635,55516,"ATP Rome, Italy Men Singles 2024",2024
4025,12312660,60046,"ITF France 12A, Women Singles 2024",2024
4026,12312668,56601,"WTA Rome, Italy Women Singles 2024",2024
4027,12312763,60046,"ITF France 12A, Women Singles 2024",2024
4028,12312792,60085,"ITF Colombia 03A, Women Singles 2024",2024
4029,12312793,60085,"ITF Colombia 03A, Women Singles 2024",2024
4030,12312794,60085,"ITF Colombia 03A, Women Singles 2024",2024
4031,12312795,60085,"ITF Colombia 03A, Women Singles 2024",2024
4032,12312796,60085,"ITF Colombia 03A, Women Singles 2024",2024
4033,12312797,60085,"ITF Colombia 03A, Women Singles 2024",2024
4034,12312798,60085,"ITF Colombia 03A, Women Singles 2024",2024
4035,12312799,60085,"ITF Colombia 03A, Women Singles 2024",2024
4036,12312801,60085,"ITF Colombia 03A, Women Singles 2024",2024
4037,12312842,58236,"ATP Challenger Santos, Brazil Men Singles 2024",2024
4038,12312873,60035,"ITF Argentina F6, Men Singles 2024",2024
4039,12312875,60035,"ITF Argentina F6, Men Singles 2024",2024
4040,12312876,60035,"ITF Argentina F6, Men Singles 2024",2024
4041,12312877,60035,"ITF Argentina F6, Men Singles 2024",2024
4042,12312878,60035,"ITF Argentina F6, Men Singles 2024",2024
4043,12312879,60035,"ITF Argentina F6, Men Singles 2024",2024
4044,12312882,60035,"ITF Argentina F6, Men Singles 2024",2024
4045,12312883,60035,"ITF Argentina F6, Men Singles 2024",2024
4046,12312885,55516,"ATP Rome, Italy Men Singles 2024",2024
4047,12312899,55516,"ATP Rome, Italy Men Singles 2024",2024
4048,12312978,58236,"ATP Challenger Santos, Brazil Men Singles 2024",2024
4049,12312979,58236,"ATP Challenger Santos, Brazil Men Singles 2024",2024
4050,12312980,58236,"ATP Challenger Santos, Brazil Men Singles 2024",2024
4051,12312981,58236,"ATP Challenger Santos, Brazil Men Singles 2024",2024
4052,12312982,58236,"ATP Challenger Santos, Brazil Men Singles 2024",2024
4053,12312999,60046,"ITF France 12A, Women Singles 2024",2024
4054,12313030,60046,"ITF France 12A, Women Singles 2024",2024
4055,12313058,60057,"ITF USA 15A, Women Singles 2024",2024
4056,12313059,60057,"ITF USA 15A, Women Singles 2024",2024
4057,12313060,60057,"ITF USA 15A, Women Singles 2024",2024
4058,12313061,60057,"ITF USA 15A, Women Singles 2024",2024
4059,12313062,60057,"ITF USA 15A, Women Singles 2024",2024
4060,12313063,60057,"ITF USA 15A, Women Singles 2024",2024
4061,12313094,60057,"ITF USA 15A, Women Singles 2024",2024
4062,12313095,60057,"ITF USA 15A, Women Singles 2024",2024
4063,12313096,60057,"ITF USA 15A, Women Singles 2024",2024
4064,12313488,60041,"ITF Tunisia F31, Men Singles 2024",2024
4065,12313489,60041,"ITF Tunisia F31, Men Singles 2024",2024
4066,12313492,60041,"ITF Tunisia F31, Men Singles 2024",2024
4067,12313493,60041,"ITF Tunisia F31, Men Singles 2024",2024
4068,12313494,60041,"ITF Tunisia F31, Men Singles 2024",2024
4069,12313495,60025,"ITF Sweden F1, Men Singles 2024",2024
4070,12313496,60041,"ITF Tunisia F31, Men Singles 2024",2024
4071,12313497,60025,"ITF Sweden F1, Men Singles 2024",2024
4072,12313498,60025,"ITF Sweden F1, Men Singles 2024",2024
4073,12313499,60025,"ITF Sweden F1, Men Singles 2024",2024
4074,12313501,60025,"ITF Sweden F1, Men Singles 2024",2024
4075,12313502,60041,"ITF Tunisia F31, Men Singles 2024",2024
4076,12313503,60041,"ITF Tunisia F31, Men Singles 2024",2024
4077,12313504,60041,"ITF Tunisia F31, Men Singles 2024",2024
4078,12313505,60041,"ITF Tunisia F31, Men Singles 2024",2024
4079,12313507,60025,"ITF Sweden F1, Men Singles 2024",2024
4080,12313509,60025,"ITF Sweden F1, Men Singles 2024",2024
4081,12313511,60046,"ITF France 12A, Women Singles 2024",2024
4082,12313516,60046,"ITF France 12A, Women Singles 2024",2024
4083,12313517,60029,"ITF Turkey F18, Men Singles 2024",2024
4084,12313518,60029,"ITF Turkey F18, Men Singles 2024",2024
4085,12313519,60062,"ITF China 04A, Women Singles 2024",2024
4086,12313520,60062,"ITF China 04A, Women Singles 2024",2024
4087,12313521,60062,"ITF China 04A, Women Singles 2024",2024
4088,12313522,60062,"ITF China 04A, Women Singles 2024",2024
4089,12313523,60062,"ITF China 04A, Women Singles 2024",2024
4090,12313524,60062,"ITF China 04A, Women Singles 2024",2024
4091,12313525,60062,"ITF China 04A, Women Singles 2024",2024
4092,12313526,60046,"ITF France 12A, Women Singles 2024",2024
4093,12313527,60062,"ITF China 04A, Women Singles 2024",2024
4094,12313528,60062,"ITF China 04A, Women Singles 2024",2024
4095,12313529,60046,"ITF France 12A, Women Singles 2024",2024
4096,12313530,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
4097,12313531,60046,"ITF France 12A, Women Singles 2024",2024
4098,12313532,60062,"ITF China 04A, Women Singles 2024",2024
4099,12313533,60062,"ITF China 04A, Women Singles 2024",2024
4100,12313534,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
4101,12313535,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
4102,12313536,60075,"ITF Romania 01A, Women Singles 2024",2024
4103,12313537,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
4104,12313539,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
4105,12313540,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
4106,12313541,60075,"ITF Romania 01A, Women Singles 2024",2024
4107,12313544,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
4108,12313546,60031,"ITF Romania F1, Men Singles 2024",2024
4109,12313547,60058,"ITF Czech Republic 02A, Women Singles 2024",2024
4110,12313550,60031,"ITF Romania F1, Men Singles 2024",2024
4111,12313551,60060,"ITF Spain 10A, Women Singles 2024",2024
4112,12313552,60060,"ITF Spain 10A, Women Singles 2024",2024
4113,12313553,60060,"ITF Spain 10A, Women Singles 2024",2024
4114,12313554,60060,"ITF Spain 10A, Women Singles 2024",2024
4115,12313555,60060,"ITF Spain 10A, Women Singles 2024",2024
4116,12313556,60060,"ITF Spain 10A, Women Singles 2024",2024
4117,12313557,60081,"ITF Turkey 18A, Women Singles 2024",2024
4118,12313558,60081,"ITF Turkey 18A, Women Singles 2024",2024
4119,12313561,60081,"ITF Turkey 18A, Women Singles 2024",2024
